label,content
0,mọi người cho em hỏi là quản trị khách sạn thuộc ngành quản trị kinh doanh hay ngành du lịch lữ hành ạ
0,mọi người cho em ít ý kiến về ngành công nghệ thông tin được không ạ học những gì có khó không ạ
0,mọi người cho hỏi ngành truyền thông đa phương tiện của thăng long và công nghệ đa phương tiện của bưu chính có khác nhau nhiều không ạ
0,mọi người tư vấn về ngành kỹ thuật điều khiển và tự động hóa được không ạ
0,xin chào mọi người anh chị nào học công nghệ thông tin hay về kỹ thuật phần mềm cho em xin chút ý kiến đi ạ em cảm ơn
0,1 số ngành em quan tâm là kinh doanh quốc tế kinh tế đối ngoại quản trị khách sạn quản trị lữ hành maketting có anh chị nào đã tốt nghiệp các ngành trên tư vấn cho em với ạ
0,3 tháng nữa là em thi tốt nghiệp em đang phân vân giữa học quản trị kinh doanh và công nghệ thông tin
0,anh chị cho em xin ý kiến ngành truyền thông quốc tế và ngành tiếng trung thương mại với ạ
0,anh chị có thể tư vấn cho em nên học khoa trung thương mại đại học ngoại thương hay khoa hàn được không ạ
0,cho em hỏi có nên học ngành công nghệ thông tin không ạ
1,cho em hỏi marketing sau này học xong ra trường làm gì
0,cho em xin ít ý kiến về ngành quản trị nhân sự với ngành bảo hiểm được không ạ
1,cho em xin ý kiến của mấy anh chị học ngành quản trị kinh doanh được không ạ cho em hỏi quản trị kinh doanh mai mốt ra trường làm những việc gì
0,các anh chị cho em xin nhận xét về các ngành này với ạ kinh tế quản trị kinh doanh tổng hợp quan hệ quốc tế
0,các anh chị ơi cho em hỏi ngành kinh doanh quốc tế và ngành kinh tế đối ngoại khác nhau như thế nào ạ
0,có anh chị nào học quản trị kinh doanh không ạ em có 1 vài vấn đề thắc mắc muốn giải đáp
0,có anh chị nào học đại học mở không ạ em muốn anh chị tư vấn cho em về ngành quản trị khách sạn ạ
0,có nên học việt nam học chuyên ngành văn hoá du lịch chất lượng cao không ạ
0,dạ em chào mọi người tư vấn giúp em đang chuẩn bị hướng nghiệp cho bản thân em định theo marketing hoặc quản trị kinh doanh
0,dạ em đang phân vân giữa việc lựa chọn ngành ngôn ngữ anh và ngôn ngữ pháp ạ em đã học lớp chuyên anh nên nền tảng tiếng anh của em cũng ổn ạ
1,dự là em theo ngành marketing thì có ổn không ạ
0,em chuẩn bị học đại học bên công nghệ thông tin về an ninh mạng anh chị nào đi trước cho em xin tí kinh nghiệm và ngành này ổn không ạ
0,em có dự định học kinh tế ngành quản trị kinh doanh ạ ý kiến của mọi người sao ạ em có nên học kinh doanh không ạ
0,em có đam mê với môn tin và công nghệ thông tin anh chị nào học công nghệ thông tin có thể tư vấn giúp em không
0,em có định hướng học về ngành y với tâm lý học em phân vân giữa điều dưỡng bác sĩ và bác sĩ tâm lý
0,em em đang phân vân giữa tài chính ngân hàng và công nghệ thực phẩm anh chị cho em lời khuyên với ạ
0,em hiện đang quan tâm nhóm ngành báo chí truyền thông quan hệ hệ công chúng
0,em học khối d ban xã hội ạ ngành em hướng khách sạn maketing tổ chức sự kiện quan hệ công chúng ạ
0,em học khối d với khoa học xã hội mà em lại muốn thi đại học kinh tế quốc dân với tài chính ngân hàng
0,em học khối xã hội vậy vào ngành quản trị kinh doanh ổn không ạ
0,em năm nay lên 12 đang phân vân giữa ngành maketing và logistics
1,em rất thích ngành tâm lý học a chị nào ý kiến cho em được không về trường học công việc khi em ra trường có thể làm và mức lương phù hợp ạ
0,em sinh năm 2003 có ý định học marketing hoặc quản trị kinh doanh
0,em theo ban d em có ý định học kế toán và ngôn ngữ anh
0,em theo ban d em có ý định học kế toán và ngôn ngữ anh toán anh em đều học mức khá thôi
0,em theo khối a00 các môn trong tổ hợp tầm 8 5 hiện giờ thì em đang hướng tới 2 ngành là logistics và kế toán
0,em thực sự thích ngành bên an ninh quân sự mà kiến thức về các ngành của em thực sự không có tra google cũng chỉ ra các ngành trinh sát
0,em tính học sư phạm tiểu học mấy anh chị tư vấn cho em với ạ
0,em tính học trường cao đẳng ngành tiếng nhật các a chị cho em chút nhận xét về ngành này với
0,em đang có ý định học ngôn ngữ hàn không biết có ai có thể tư vấn cho em được kh ạ tại em cũng rất thích văn hoá hàn quốc ạ
0,em đang muốn theo ngành quản trị kinh doanh và quản trị du lịch và lữ hành quản trị khách sạn
0,em đang phân vân giữa 2 nghề thiết kế đồ họa và thiết kế nội thất không biết nghề nào tốt hơn và có tương lai hơn ạ
0,em đang phân vân giữa 2 nghề điện công nghiệp với công nghệ thông tin học cao đẳng 2 5 năm ạ
0,em đang phân vân giữa chọn ngành sư phạm tiếng anh hoặc ngôn ngữ anh chuyên ngành sư phạm ạ
0,em đang phân vân giữa hai ngành kinh doanh quốc tế và quản trị kinh doanh
0,em đang phân vân giữa quản trị khách sạn với quản trị du lịch và lữ hành mọi người cho em xin ít kinh nghiệm và ý kiến với ạ
0,em đang phân vân không biết nên chọn học quản trị khách sạn marketing hay hàn quốc học đây ạ
0,em đang phân vân ngành thiết kế nội thất và bất động sản anh chị nào rảnh tư vấn giúp em với ạ
0,em định hướng sẽ học ngành công nghệ thông tin ạ và anh chị nào đã từng hoặc đang học ngành công nghệ thông tin thì cho em xin ít ý kiến về ngành này với ạ
0,em định theo marketing hoặc quản trị kinh doanh có thể tư vấn cho em được không ạ
0,giữa công nghệ thực phẩm và các ngành môi trường thì nên lựa chọn ngành nào tốt hơn ạ
0,giữa quản trị khách sạn và quản trị nhân sự thì nên chọn cái nào ạ
0,hiện em đã chọn được mình học kinh tế và phân vân 3 ngành tài chính ngân hàng kế toán quản trị kinh doanh
1,không biết là nên học ngành kế toán hay ngôn ngữ anh nhỉ ngành nào tốt hơn cơ hội việc làm ra sao
1,mọi người cho em hỏi ngành dinh dưỡng là gì ạ sau này ra trường sẽ làm công việc thế nào
0,mọi người cho em hỏi em thích hoá nhưng em học không quá giỏi hoá không học chuyên thì học sư phạm hoá có ổn không ạ
0,mọi người cho em hỏi giữa ngành công nghệ thông tin và công nghệ đa phương tiện nên chọn ngành nào hơn ạ tại em đều thích cả 2 ngành mà em đang phân vân ạ
0,mọi người cho em hỏi muốn học nhà hàng dịch vụ thì thi quản trị du lịch lữ hành hay quản trị khách sạn ạ
0,mọi người cho em xin ít lời khuyên khi chọn học quản trị kinh doanh với em hiện tại vẫn chưa biết phải chuẩn bị như thế nào
0,mọi người cho em xin ý kiến về ngành quản trị nhân lực và tiếng anh thương mại được không ạ
0,mọi người cho em ít thông tin về ngành kinh tế vận tải với ạ
0,mọi người cho em ít ý kiến về ngành công nghệ thông tin được không ạ
0,mọi người cho em ý kiến em nên học quản trị kinh doanh hay marketing ạ
0,mọi người chọn ngành quản trị khách sạn anh chị nào học rồi cho em chút ý kiến với em cảm ơn ạ
0,mọi người các anh chị ai làm trong ngành công nghệ thông tin cho em hỏi một vài câu hỏi được không ạ
1,mọi người có thể tư vấn cho em rõ hơn về ngành tài chình ngân hàng được không ạ cụ thể là bên mảng tài chính mình sẽ học về gì và ra trường sẽ làm gì ấy ạ
0,mọi người nghĩ nên học ngôn ngữ trung quốc hay sư phạm hóa em thích 2 ngành này cực nên phân vân
0,mọi người nghỉ sao về quản trị kinh doanh với quản trị nhân lực
0,mọi người tư vấn cho em ngành tự động hoá cơ điện tử của đại học bách khoa hà nội với ạ
0,mọi người tư vấn cho mk về ngành kỹ thuật điều khiển và tự động hóa được không ạ
0,mọi người ơi cho em hỏi ai đang học công nghệ thông tin ở trường đại học sư phạm thành phố hồ chí minh cho mình xin 1 ít ý kiến với
0,mọi người ơi cho em hỏi em đang định thi về ngành du lịch em đang phân vân giữa 2 trường khoa học xã hội và nhân văn và trường đại học văn hóa
0,mọi người ơi em hoang mang quá không biết là nên học ngành kế toán hay ngôn ngữ anh nhỉ
1,mọi người ơi tư vấn giúp em với ngôn ngữ anh sau này ra trường làm gì ngoài biên phiên dịch và giáo viên ạ
0,ngành quản trị kinh doanh chuyên ngành marketing ở học viện ngân hàng hà nội và ngành ngôn ngữ anh của trường đại học ngoại ngữ thái nguyên không biết cái nào tốt hơn ạ
0,nên chọn truyền thông đa phương tiện hay thiết kế đồ họa
0,nên em tính chuyển sang ngành quản trị du lịch và lữ hành được không ạ
0,theo mọi người thì thích kinh doanh nên học ngành gì ạ em đang băn khoăn giữa quan tri kinh doanh với marketing
0,trong đây có anh chị nào đã và đang theo học ngành quản trị kinh doanh có thể cho em hỏi tí dc không ạ
1,vậy cho em hỏi marketing sau này học xong ra trường làm gì có phải chỉ đi bán hàng không ạ
0,đang có định hướng ở ngành quản lý nhà nước và quản trị kinh doanh ạ mong anh chị đi trước có kinh nghiệm tư vấn và chỉ dẫn cho em với ạ
0,anh chị bạn bè cho em xin ý kiến ngành công nghệ thông tin ở trường sư phạm kỹ thuật và khoa học tự nhiên với ạ trường nào đào tạo tốt hơn ạ
0,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một có tốt không ạ với cả trường đó cơ sở vật chất như thế nào ạ còn đại học tài nguyên và môi trường nữa
0,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một có tốt không ạ
0,anh chị cho em hỏi là học ngành quản trị kinh doanh ở đại học thủ dầu một tốt không ạ với cả trường đó cơ sở vật chất như thế nào ạ còn đại học tài nguyên và môi trường nữa ạ
0,anh chị cho em hỏi là học ngôn ngữ anh ở đại học công ngiệp thành phố hồ chí minh có ổn không ạ
0,anh chị cho em hỏi là trường đại học ngoại ngữ tin học thành phố hồ chí minh đào tạo ngành ngôn ngữ ổn không ạ
0,anh chị có thể cho em xin ý kiến về ngành quản trị khách sạn thì nên học trường đại học kinh tế thành phố hồ chí minh hay đại học tài chính marketing vậy ạ
0,anh chị em đi trước cho em hỏi em đam mê ngành máy tính có người tư vấn học cao đẳng an ninh mạng ispace anh chị góp ý dùm em nên học hay không ai
0,anh chị nào học ở đại học kỹ thuật công nghiệp cần thơ hay biết nhiều về trường cho em hỏi
0,anh chị nào từng học liên kết quốc tế của đại học thương mại cho em xin ý kiến với ạ em định học logistic điểm của em khoảng 26 điểm trở lên
0,anh chị nào từng học liên kết quốc tế của đại học thương mại cho em xin ý kiến với ạ
0,anh chị và các bạn cho em xin ý kiếm về trường đại học công nghệ giao thông vận tải hà nội em cảm ơn
0,anh chị ơi cho em hỏi ngành đông phương học nên học đại học văn lang hay đại học huflit thì ổn ạ
1,cho em hỏi học cao đẳng y dược pasteur ngành điều dưỡng có ổn không ạ sau này liên thông lên đại học có dễ vào làm việc ở các bệnh viện không ạ
0,cho em hỏi là trường đại học ngoại ngữ tin học thành phố hồ chí minh đào tạo ngành ngôn ngữ ổn không ạ
0,cho em xin một vài ý kiến về đại học thăng long nói chung và ngành ngôn ngữ trung nói riêng nữa ạ
0,cho em xin ít ý kiến ngành công nghệ thông tin trường đại học công nghệ thành phố hồ chí minh với ạ
0,cho em xin ý kiến về đại học gia định với ạ em thấy trường khá mới
0,cho em xin ý kiến về đại học gia định với ạ em thấy trường khá mới cho mình xin reivew về chất lượng đào tạo của trường với ạ
0,cho em xin ý kiến đại học ngân hàng ngành quản trị kinh doanh ạ
0,có anh chị nào học khoa báo chí và truyền thông ở đại học khoa học xã hội và nhân văn tư vấn cho em xíu ạ
0,dạ em chào mấy anh chị mấy anh chị có thể cho em xin tí ý kiến về ngành logistics của đại học giao thông vận tải ở thành phố hồ chí minh được không ạ
0,em và em có ý định thi khối a ngành ngôn ngữ anh mọi người thấy đại học ngoại thương ổn không ạ
0,em định đăng kí vào ngành quản trị khách sạn của trường đại học công nghiệp mà tìm hiểu ra thế này hoang mang quá mọi người ý kiến chất lượng đào tạo giúp em với
1,anh chị có thể ý kiến một chút về cơ hội việc làm của ngành logistic được không ạ
1,anh chị học luật cho em hỏi là cơ hội việc làm có cao không ạ
1,anh chị học rồi cho em hỏi ngành quản trị du lịch với quản trị khách sạn nhà hàng cái nào ổn hơn về cơ hội việc làm ạ
1,anh chị nào học sư phạm ngữ văn cho em chút kinh nghiệm ạ học sư phạm ngữ văn 4 năm sau ra trường thì cơ hội tìm công việc có dễ không ạ
1,anh chị tư vấn giúp em liệu em nên chọn thương mại điện tử hay marketing truyền thông ạ ngành nào có cơ hội việc làm cao hơn hoặc lương hấp dẫn hơn
1,cho em hỏi ngành đông phương học ra trường kiếm việc làm dễ không ạ
1,cho em hỏi là ngành quản trị kinh doanh mai mốt sau này ra làm ngành này xin được việc không ạ
1,cho em hỏi là quản trị kinh doanh có tương lai không ạ
1,cho em hỏi với tình hình này 2022 học ngôn ngữ trung còn có tương lai không ạ
1,cho em hỏi với tình hình này học ngôn ngữ trung còn có tương lai không ạ
1,chào mọi người anh chị học rồi cho em hỏi ngành quản trị du lịch với quản trị khách sạn nhà hàng cái nào ổn hơn về cơ hội việc làm ạ
1,chào mọi người em sinh năm em đang định hướng đi ngành du lịch mà hiện nay tình trạng covid đang diễn biến phức tạp thì có nên theo đuổi tiếp ngành ấy không ạ cho em xin chút ý kiến em cảm ơn
1,chào mọi người em đang phân vân giữa ngành quản trị kinh doanh và ngành công nghệ thông tin không biết ngành nào dễ xin việc hơn
1,chào mọi người ạ em đang phân vân không biết giữa kinh doanh quốc tế và quản trị nhân lực nên học ngành nào ạ em nghe nói khó kiếm việc làm có phải vậy không ạ
1,cháu rất thích ngành luật nhưng gia đình ai cũng muốn cháu chuyên sinh để học y mọi người cho cháu xin ý kiến cháu nên học khối định hướng ngành nào để có thu nhập cao ạ
1,em muốn biết thêm nhiều hơn về ngành này và liệu sau này ra trường em có thể xin việc làm ở đâu được ạ
1,còn học logistics và chuỗi cung ứng sau ra trường có dễ tìm việc không và có phải làm việc ngoài cảng tàu không ạ
1,dạ cho em hỏi giữa quản trị khách sạn và công nghệ thực phẩm thì ngành nào có cơ hội việc làm cao hơn ạ
1,dạ cho em xin ít lời khuyên là nên học thương mai điện tử hay là logistics và quản lý chuỗi cung ứng ạ em đang phân vân vì không biết ngành này ra trường làm gì và bên nào dễ xin việc hơn ạ
1,dạ theo em biết thì ngành quản trị kinh doanh sẽ học khá rộng và không sâu nếu như vậy khi ra trường thì làm sao có thể làm ngành nào ổn định ạ và nếu không sâu như thế liệu doanh nghiệp tuyển dụng vào để làm gì ạ
1,em chào mọi người ạ em rất đam mê môn toán và muốn học sư phạm toán để làm giáo viên phổ thông vậy cho em hỏi nghề giáo viên có ổn không ạ
1,em chọn nghề cơ khí bản thân cũng thích lao động nhưng không biết mốt ra làm có được không anh chị nào học qua cơ khí rồi cho em ý kiến với kinh nghiệm nữa
1,em chọn nghề cơ khí bản thân cũng thích lao động nhưng không biết mốt ra làm có được không
1,em chào anh chị ạ em nghe nói quản trị kinh doanh thất nghiệp rất nhiều có đúng không ạ
1,em chào anh chị ạ em nghe nói quản trị kinh doanh thất nghiệp rất nhiều có đúng là như vậy không ạ em cảm ơn
1,em chào mọi người ạmn có thể cho em xíu ý kiến về ngành quản trị khách sạn không ạc ơ hội việc làm
1,em có tìm hiểu và được giới thiệu qua ngành văn học và ngôn ngữ của trường em muốn biết thêm nhiều hơn về ngành này và liệu sau này ra trường em có thể xin việc làm ở đâu được ạ
1,em có tìm hiểu và được giới thiệu qua ngành văn học và ngôn ngữ của trường đại học khoa học xã hội và nhân văn em muốn biết thêm nhiều hơn về ngành này và liệu sau này ra trường em có thể xin việc làm ở đâu được ạ
1,em có định hướng học về ngành y với tâm lý học em phân vân giữa điều dưỡng bác sĩ và bác sĩ tâm lý đối với nghề bác sĩ tâm lý thì em chưa có nhiều thông tin về công việc mức lương
1,em cũng phân vân có nên thi kế toán không vì nhiều người nói ngành này tương lai thừa nhân lực dễ bị thất nghiệp mong được mọi người chia sẻ ý kiến em cảm ơn ạ
1,em dự định học ngành quản lý tài nguyên và môi trường tại đại học bách khoa thành phố hồ chí minh và nông lâm thành phố hồ chí minh ạ cơ hội việc làm cạnh tranh
1,em học khối c00 có đam mê mãnh liệt về mảng nghiên cứu lịch sử chính trị văn hóa bản sắc của các quốc gia mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ
1,em muốn hỏi xu hướng phát triển của ngành tài chính ngân hàng và ngành công nghệ thông tin thì ra trường làm gì
1,em muốn tham khảo thị trường để chọn khối 1 điều dưỡng 2 nhân sự theo mọi người thấy nhu cầu trong 4 năm tới ngành nào cần nhân lực hơn ạ
1,em nghe bảo học quản trị kinh doanh sau này ra trường khó xin việc
1,em rất thích ngành nhật bản học và trung quốc học anh chị có thể tư vấn giúp em về cơ hội việc làm của hai ngành này không ạ
1,em sinh năm 2003 học khối c00 có đam mê mãnh liệt về mảng nghiên cứu lịch sử chính trị văn hóa bản sắc của các quốc gia mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ
1,em đang phân vân giữa ngân hàng và quản trị khách sạn với ngân hàng thì em sợ tìm việc sẽ khó
1,em đang quan tâm và đam mê đến ngành marketing cho em hỏi marketing sau này học xong ra trường làm gì
1,em đang định hướng đi ngành du lịch cho em xin chút ý kiến em cảm ơn
1,em đang định hướng đi ngành du lịch mà hiện nay tình trạng covid đang diễn biến phức tạp thì có nên theo đuổi tiếp ngành ấy không ạ
1,em thích cả hai và thật sự không biết ngành nào có triển vọng hơn ạ
1,hiện giờ thì em đang hướng tới 2 ngành là logistics và kế toán và anh chị có thể ý kiến một chút về cơ hội việc làm của ngành logistic được không ạ
1,hiện nay em đang phân vân giữa các ngành là ngôn ngữ anh logistic và kinh tế đối ngoại các anh chị đi trước có thể cho em xin ít ý kiến về cơ hội việc làm của các ngành này được không ạ
1,hiện tại em đang có định hướng học ngành tài chính ngân hàng tại học viện ngân hàng anh chị cho em hỏi là sau khi học xong thì phần trăm có việc làm cao hay không ạ
1,hiện tại em đã chọn ra được 3 ngành nghề quản trị kinh doanh ngân hàng marketing và bây giờ em muốn nắm rõ hơn về thu nhập thực của nghề cơ hội thăng tiến tính chất côg việc
1,kiểm toán học có khó không mọi người ơi dễ xin việc không
1,lúc đầu cháu có ý định chuyên văn vì cháu rất thích ngành luật nhưng gia đình ai cũng muốn học y mọi người cho cháu xin ý kiến cháu nên học khối định hướng ngành nào để có thu nhập cao ạ
1,moi người ý kiến giúp anh ngành công nghệ kỹ thuật hoá học với ạ học có khó không và cơ hội việc làm ngành này thế nào ạ
1,mọi người cho em hỏi là em muốn học kinh doanh xuất nhập khẩu cơ hội việc làm trong ngành này
1,mọi người cho em hỏi là em muốn học kinh doanh xuất nhập khẩu và em có nên học cao đẳng không ạ cơ hội việc làm trong ngành này với tấm bằng cao đẳng có cao không ạ em xin cảm ơn ạ
1,mọi người chi em xin ý kiến về ngành công nghệ chế tạo máy được không ạ em học xong ngành này thì em có cơ hội phát triển về sau không ạ em cám ơn
1,mọi người cho em hỏi là quản trị khách sạn ra làm ở đâu ạ
1,mọi người cho em hỏi ngoài ngành công nghệ thông tin sẽ phát triển mạnh trong tương lai thì những ngành kỹ thuật còn lại và khối ngành về kinh tế kinh doanh nên chọn cái nào ạ
1,mọi người có ai học ngành quản trị khách sạn có thể cho em xin ý kiến về cơ hội việc làm cơ hội phát triển
1,mọi người tư vấn giúp em ngành quảng trị khách sạn về nguồn nhân lực với ạ
1,mọi người ơi em muốn học tài chính ngân hàng nhưng không biết đào tạo như thế nào và việc làm sao này ra sao
1,ngành dinh dưỡng này có dễ kiếm việc không ạ
1,ngành công nghệ thông tin và quản trị khách sạn ngành nào dễ xin việc hơn ạ
1,nên chọn luật hay dược thì đầu ra tốt hơn ạ
1,nên thi kế toán không vì nhiều người nói ngành này tương lai thừa nhân lực dễ bị thất nghiệp
1,quản trị kinh doanh và quản trị khách sạn thì ngành nào sau này đi làm dễ thăng tiến hơn ạ
1,và anh chị có thể ý kiến một chút về cơ hội việc làm của ngành logistic được không ạ
1,đối với nghề bác sĩ tâm lý thì em chưa có nhiều thông tin về công việc mức lương
1,ở đây có ai học ngành điều dưỡng với quản trị khách sạn rồi cho em xin ít ý kiến với ạ nếu với quản trị khách sạn với quản trị kinh doanh thì ngành nào có cơ hội việc làm cao hơn ạ
1,em dự định học kinh tế các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ
1,em muốn thi ngành d07 thì còn ngành nào có cơ hội làm việc tốt không ạ em tốt tiếng anh nên muốn làm việc ở nước ngoài hoặc công ty nước ngoài
1,em sinh năm học khối c00 có đam mê mãnh liệt về mảng nghiên cứu lịch sử chính trị văn hóa bản sắc của các quốc gia mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ em xin cám ơn
1,ngành nào phù hợp với nữ hơn và có đầu ra tốt hơn ạ
1,nếu em muốn làm bên dân sự thì thi cái gì ạ em đang học khối d01 và em muốn thi đỗ thì ước tính phải đạt bao nhiêu điểm ạ
1,em muốn làm về robot tự động thì nên chọn ngành nào ạ
1,trong tương lại em có dự định làm công việc liên quan đến môi trường thì nên học ngành gì
1,anh chị tư vấn giúp em em đang phân vân chọn ngành em muốn học về công nghệ sản xuất ô tô thì nên chọn ngành nào là tốt nhất ạ
1,em thích lĩnh vực nghiên cứu và sản xuất mỹ phẩm thì nên chọn ngành nào ạ em học khối a
1,em thích lập trình và dự định thi khối a thì nên chọn ngành nào ở đai đại học bách khoa thành phố hồ chí minh ạ
1,mọi người cho em hỏi em thích làm về pháp lý trong kinh doanh thì nên học ngành nào ạ mong anh chị tư vấn giúp em
1,em thích đại học ngoại thương các anh chị học ở ngoại thương tư vấn giúp em nên học ngành nào dễ kiếm việc làm em thích làm doanh nghiệp nước ngoài
1,các bạn anh chị trong nhóm có thể tư vấn cho em một số ngành nghề sau ra trường dễ kiếm việc làm với ạ em cảm ơn nhiều em học khối a học lực khá em thích kiểu bên kỹ thuật công nghệ như điện tử cơ khí
1,em muốn làm bên mảng an ninh mạng hoặc trí tuệ nhân tạo thì nên học ngành nào ở bách khoa hà nội ạ
1,em chưa biết nên học ngành nào ạ em thích làm việc văn phòng học tôt tổ hợp khối d ạ
1,em thích làm về quản lý kinh doanh và tài chính chưa chọn được ngành phù hợp mong anh chị giúp em với ạ em dự định thi khối a
1,em giỏi ngoại ngữ thích làm bên mảng điều hành và quản lý nhân sự thì chọn ngành nào phù hợp nhất ạ
1,em có sở thích làm ở bệnh viện nhưng điểm thi tầm 25 điểm cho em hỏi là học ngành nào tốt nhất ạ
1,em dự định học kiến trúc các anh chị học trước có thể nhận xét định hướng giúp em nên chọn chuyên ngành nào ra trường dễ xin việc được không ạ
1,em học khá toán văn anh khối d tốt em thích dạy học sư phạm thì nên chọn ngành nào ạ
1,em thích học về thời trang thì nên chọn ngành nào ạ
1,em không thi đại học chỉ thi tốt nghiệp mong muốn sau thi có được một công việc phù hợp mong các anh chị cô chú tư vấn được không ạ em thích thiết kế xây dựng ạ
1,anh chị giúp em ra trường tìm được một công việc phù hợp được không ạ em hứng thú với chế tạo máy móc và vận hành ạ
1,em muốn chọn khối d1 vào ngành tài chính ngân hàng có hợp lý không ạ
1,em muốn học về xây dựng hoặc kĩ thuật ô tô mấy cái liên quan tới cơ khí máy móc vì hơi có chút đam mê không biết học ngành nghề nào
1,em muốn học kỹ thuật y sinh hoặc công nghệ sinh học mấy cái liên quan tới máy sinh học vì hơi có chút đam mê không biết học ngành nghề nào
1,em có đam mê mãnh liệt về mảng mỹ phẩm chăm sóc sắc đẹp sức khỏe mọi người giúp em chọn ngành có cơ hội việc làm cao thu nhập ổn với ạ em xin cám ơn
1,em muốn làm việc ở các tập đoàn công nghệ lớn như samsung intel thì nên chọn học ngành nào ở bách khoa ạ
1,em thích làm chip vi mạch chip điện thoại và các thiết bị điện tử nên học ngành nào ạ
1,sau này em muốn làm trong các viện phát triển nông nghiệp như nước thải phân bón thì nên học ngành nào ạ em dự định thi vào đại học nông lâm thành phố hồ chí minh
1,em rất thích công ty ibm thì cho em hỏi học những ngành nào có thể làm việc ở ibm ạ
